AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
LTAF,TR,36.982201,35.280398999999996,125
LTCP,TR,37.7314,38.468899,128
LTAH,TR,38.726397999999996,30.601101,138
LTAP,TR,40.829399,35.521999,114
LTAB,TR,39.9350013733,32.7407989502,147
LTBG,TR,40.318001,27.977698999999998,108
TR-0035,TR,38.54180145263672,42.33240127563477,130
LTBR,TR,40.2551994324,29.5625991821,139
TR-0011,TR,38.01278305053711,39.95493698120117,150
TR-0028,TR,40.787068,26.606655,132
LTCD,TR,39.7102012634,39.5270004272,126
LTAV,TR,39.45149993896485,31.36529922485352,141
LTAJ,TR,36.947201,37.478699,148
TR-0032,TR,40.222900390625,39.79309844970703,140
TR-0038,TR,37.5439478243,44.3380093575,110
LTFC,TR,37.8554,30.368401000000002,115
TR-0044,TR,36.890908,35.070522,138
LTBA,TR,40.971913,28.823714000000002,133
LTCF,TR,40.562198638916016,43.1150016784668,118
LTAL,TR,41.314201000000004,33.795799,131
LTAM,TR,38.40629959106445,35.32780075073242,149
TR-0030,TR,41.634997999999996,27.492399,104
LTBQ,TR,40.735001000000004,30.0833,127
TR-0013,TR,37.859693,32.456789,138
LTBZ,TR,39.113079,30.128110999999997,101
LTAO,TR,38.353699,38.253899,126
LTBC,TR,38.36999893188477,28.55710029602051,104
LTCN,TR,37.5388259888,36.9535217285,135
TR-0036,TR,41.141201,37.209202000000005,105
LFTO,TR,41.179625,40.850796,145
LTAQ,TR,41.278645000000004,36.30518,149
TR-0002,TR,39.3316650390625,38.0918197631836,109
LTBU,TR,41.13819885253906,27.919099807739247,149
LTCG,TR,40.995098,39.7897,141
LTCS,TR,37.445663,38.895592,102
LTAX,TR,41.25139999389648,31.41080093383789,123
TR-0014,TR,38.314704,33.8055,117
TR-0065,TR,39.862359999999995,33.483787,125
LTCJ,TR,37.929000854499996,41.1166000366,117
LTCV,TR,37.3647,42.0582,129
