AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
LTCO,TR,39.655642,43.025742,123
LTAP,TR,40.829399,35.521999,109
LTAI,TR,36.898701,30.800501,145
LTBG,TR,40.318001,27.977698999999998,104
TR-0017,TR,38.8592605591,40.5959625244,138
TR-0035,TR,38.54180145263672,42.33240127563477,144
TR-0018,TR,40.74797058105469,31.650066375732425,143
LT86,TR,40.204498,25.883302,124
TR-0028,TR,40.787068,26.606655,110
LTCA,TR,38.597974,39.28348,150
LTCE,TR,39.956501,41.1702,125
LTAV,TR,39.45149993896485,31.36529922485352,113
LTAJ,TR,36.947201,37.478699,113
TR-0032,TR,40.222900390625,39.79309844970703,120
TR-0038,TR,37.5439478243,44.3380093575,122
LTFC,TR,37.8554,30.368401000000002,125
TR-0044,TR,36.890908,35.070522,117
LTBA,TR,40.971913,28.823714000000002,115
LTCF,TR,40.562198638916016,43.1150016784668,145
LTAM,TR,38.40629959106445,35.32780075073242,118
TR-0030,TR,41.634997999999996,27.492399,114
LTBQ,TR,40.735001000000004,30.0833,124
LTBZ,TR,39.113079,30.128110999999997,138
LTBC,TR,38.36999893188477,28.55710029602051,130
LTCR,TR,37.223300933800004,40.6316986084,101
LTBS,TR,36.7131004333,28.792499542199998,143
TR-0215,TR,38.66602,34.81896,136
TR-0036,TR,41.141201,37.209202000000005,115
LTAQ,TR,41.278645000000004,36.30518,141
LTCL,TR,37.97890090942383,41.84040069580078,144
LTCM,TR,42.018313,35.071774,104
TR-0002,TR,39.3316650390625,38.0918197631836,128
LTAW,TR,40.307430267333984,36.367408752441406,145
LTCG,TR,40.995098,39.7897,101
LTBO,TR,38.681499,29.471701,124
LTCI,TR,38.46820068359375,43.332298278808594,136
TR-0014,TR,38.314704,33.8055,122
LTCJ,TR,37.929000854499996,41.1166000366,123
LTCV,TR,37.3647,42.0582,124
LTBP,TR,40.68439865112305,29.37569999694824,101
