AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
LTAF,TR,36.982201,35.280398999999996,149
LTAH,TR,38.726397999999996,30.601101,124
LTCO,TR,39.655642,43.025742,102
LTAP,TR,40.829399,35.521999,119
LTAB,TR,39.9350013733,32.7407989502,111
LTAI,TR,36.898701,30.800501,114
LTBG,TR,40.318001,27.977698999999998,121
TR-0035,TR,38.54180145263672,42.33240127563477,143
LTBR,TR,40.2551994324,29.5625991821,137
TR-0009,TR,37.828125,29.63786315917969,131
TR-0028,TR,40.787068,26.606655,114
LTCA,TR,38.597974,39.28348,145
LTCD,TR,39.7102012634,39.5270004272,128
LTCE,TR,39.956501,41.1702,144
LTAV,TR,39.45149993896485,31.36529922485352,107
LTDA,TR,36.362778000000006,36.282222999999995,106
LTBA,TR,40.971913,28.823714000000002,110
LTBJ,TR,38.2924,27.156999999999996,108
LTCF,TR,40.562198638916016,43.1150016784668,108
LTAM,TR,38.40629959106445,35.32780075073242,147
TR-0030,TR,41.634997999999996,27.492399,138
LTBQ,TR,40.735001000000004,30.0833,136
TR-0013,TR,37.859693,32.456789,101
LTBZ,TR,39.113079,30.128110999999997,128
LTAO,TR,38.353699,38.253899,131
LTBC,TR,38.36999893188477,28.55710029602051,123
LTCN,TR,37.5388259888,36.9535217285,150
LTCR,TR,37.223300933800004,40.6316986084,144
LTBS,TR,36.7131004333,28.792499542199998,127
TR-0036,TR,41.141201,37.209202000000005,101
LFTO,TR,41.179625,40.850796,145
LTCL,TR,37.97890090942383,41.84040069580078,133
LTAW,TR,40.307430267333984,36.367408752441406,144
LTBO,TR,38.681499,29.471701,123
LTCI,TR,38.46820068359375,43.332298278808594,140
LTAX,TR,41.25139999389648,31.41080093383789,134
LTCV,TR,37.3647,42.0582,106
LTCT,TR,39.976627,43.876647999999996,126
LTBP,TR,40.68439865112305,29.37569999694824,130
TR-0120,TR,36.637415000000004,37.474492,102
