AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
WBAK,BN,4.635158,114.378748,182.21619365053647
WBSB,BN,4.9442,114.928001,184.80937242414132
CN-0181,CN,39.25469,115.83329,188.91805251332357
LFQ,CN,36.041083,111.491683,131.38075742394838
CN-0157,CN,48.38745,124.43127,159.93159142510348
CN-0208,CN,43.156898,124.292,141.55588957684452
CN-0267,CN,46.79304,130.26974,194.1931500200032
CN-0207,CN,45.406874,126.320977,191.14760851089062
CN-0093,CN,36.769139,116.639787,136.62412022343742
CN-0071,CN,26.58720016479492,112.89199829101562,166.85825027170222
ZGLG,CN,26.338661,111.610043,190.0560609733393
CN-0396,CN,27.2235,111.6741,102.10281743611172
ZJQH,CN,19.140951,110.452766,173.13413749886524
ZUMY,CN,31.428101,104.740997,199.15132793630488
ZUJZ,CN,32.853333,103.682222,174.09348071668245
CN-0236,CN,28.604567,86.798,111.81781885330182
ZUBD,CN,30.553600311279297,97.1082992553711,159.39023313360101
ZYLS,CN,32.836389,97.036389,138.65358557528364
CN-0362,CN,38.588095,106.539788,160.96091519920594
CN-0237,CN,37.661333,75.288877,136.54497018287378
ZWKC,CN,41.677856,82.872917,162.77495093908232
ZWKL,CN,41.6978,86.128899,198.70971330688147
UGSS,GE,42.8582,41.128101,103.91845492393297
GE-0015,GE,43.385152,40.816355,192.02532385412843
GE-0013,GE,43.1812,40.3011,189.99106264671906
UG0U,GE,43.104,40.5793,104.69670902629004
GE-0017,GE,42.75681,41.53069,137.26068038953775
GE-0006,GE,41.840599,41.799461,167.7720250985786
UGSB,GE,41.6102981567,41.5997009277,122.39955755511191
UGKO,GE,42.176768,42.482393,148.08359367846077
GE-0001,GE,41.96204376220703,45.5380744934082,174.50125966693886
UG28,GE,41.37950134277344,46.3672981262207,143.5970952876771
GE-0011,GE,41.8150179007,46.2341594696,192.6967609445199
UG22,GE,41.459202,44.783199,133.73846053611513
UGMM,GE,41.916,44.566,132.54644699850104
UGAM,GE,42.52687,43.13538,174.00117427055363
GE-0004,GE,41.37699890136719,43.47999954223633,102.86538669751766
GE-0005,GE,42.13130187989999,43.925201416,154.91833874280474
GE-0003,GE,42.1899986267,43.9399986267,192.84096349370907
GE-0010,GE,42.2403057198,42.0454931259,170.68056728971305
GE-0002,GE,42.489200592041016,41.81869888305664,167.53922076879124
UG24,GE,41.649200439453125,44.9364013671875,153.87032869620305
FJDG,IO,-7.31327,72.411102,151.41509249969667
KP-0011,KP,39.017583,125.844913,124.0931137243502
KP-0078,KP,39.410004,125.670376,123.80430017011187
KP-0077,KP,39.813662,125.149727,172.9341505164689
KP-0067,KP,40.028699,126.192741,105.08321605389276
KP-0085,KP,38.760509,126.080089,101.35742074243379
KP-0064,KP,38.548316,125.337203,152.95317824832205
KP-0005,KP,38.131113,125.233154,125.98367159309223
KP-0063,KP,38.22773,125.136251,107.62952885430965
KP-0024,KP,38.59404,126.526558,141.9337395223882
