AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
FNCV,AO,-15.160300254821776,19.156099319458008,130.00621507003456
AO-0005,AO,-11.4723,16.710899,106.40023014704761
AO-0043,AO,-12.357134,14.77923,107.20197185061755
AO-0041,AO,-9.415833,18.434794,111.76560060676509
AO-0011,AO,-18.020826,21.437053,171.9260243622028
AO-0048,AO,-15.711983,18.651003,172.6982598221511
FNWK,AO,-11.426400184631348,15.101400375366213,138.46991951006993
AO-0037,AO,-17.878868,19.782762,129.05115730621714
FN18,AO,-14.727499961853027,15.013999938964844,155.37898936194622
AO-0012,AO,-17.454765,22.607245,193.16813658404263
AR-0586,AR,-34.818011,-62.477107,187.62358395569896
SABE,AR,-34.5592,-58.4156,105.59494681989761
AR-0446,AR,-32.9278,-62.4336,195.3563211852304
SA32,AR,-33.6818,-61.9564,175.33152528578893
AR-0620,AR,-40.418091,-63.663347,107.84971803742391
AR-0673,AR,-47.365317,-71.97239,196.19308375477164
AR-0076,AR,-33.5622,-62.8692,172.14995586715298
SADL,AR,-34.9722,-57.8947,164.27496035450457
SAMU,AR,-32.538898468,-69.3458023071,188.4919389149443
AR-0079,AR,-35.1119,-58.7261,113.89477116763109
YNRB,AU,-32.107465,118.407109,109.8581137111013
YSNB,AU,-11.417674,130.648481,112.18975434990276
YADS,AU,-26.488959,139.259906,177.0259293282582
YMCT,AU,-37.58359909057617,140.36599731445312,135.6474247825109
YMKB,AU,-30.918453,118.254808,129.7007882209972
YINN,AU,-27.697589,140.739498,184.0398234418451
YARI,AU,-21.66670036315918,141.56700134277344,192.93498036839156
YLTV,AU,-38.211004,146.470817,127.51404536738463
YMDT,AU,-31.82670021057129,128.22999572753906,142.18775818152346
YMKA,AU,-14.928779,133.135457,166.81656924712718
LQCO,BA,44.980871,15.869373,114.91155761114484
LQGL,BA,44.083894,16.813588,119.67669059643792
BA-0003,BA,44.846235,18.761888,184.71649895052371
LQPD,BA,44.993986,16.735457,191.81706697249814
LQSA,BA,43.8246,18.331499,139.52330437026671
LQLV,BA,43.791141,16.893268,120.48556339987853
LQTZ,BA,44.458698,18.7248,173.103071703237
BA-0007,BA,44.911565,18.738884,181.8815877415031
BA-0002,BA,44.8482,17.222826,112.26371655001752
BA-0001,BA,44.436094,18.686457,116.2267305203825
DBBO,BJ,11.046563,0.992613,154.10220885564797
DBBD,BJ,9.69208333333,1.63777777778,101.97881899429352
DBBK,BJ,11.14479,2.940381,123.8750025236947
DBBS,BJ,8.018170356750488,2.4645800590515137,159.54149154569345
DBBC,BJ,7.125417,2.046806,176.4139244486575
BJ-0001,BJ,9.391186,2.507311,143.16760887703657
DBBN,BJ,10.376965,1.360507,115.77646109459974
DBBB,BJ,6.357230186462402,2.384350061416626,161.90398304234446
DBBR,BJ,10.27409,2.697082,116.19109681875477
DBBP,BJ,9.35768985748291,2.609679937362671,117.98771340256334
SLEZ,BO,-14.766666412353516,-65.53333282470703,165.74006590022225
SLCP,BO,-16.142688,-62.026595,189.6278469493405
SLUC,BO,-20.480499267578125,-63.528167724609375,183.56570017430147
SLTW,BO,-18.46640014648437,-62.11199951171875,174.10478382950038
SLNV,BO,-14.016666412353516,-65.80000305175781,180.4242558520611
SLBS,BO,-14.2677001953125,-64.29900360107422,165.26815309219086
SLSS,BO,-18.4754,-58.2767,114.40057066352439
BO-BVL,BO,-13.5833330154,-63.5833320618,103.66355323416589
SLJV,BO,-16.27079963684082,-62.47029876708984,107.02251179290928
SLPW,BO,-20.75469970703125,-63.20940017700195,136.70008364559726
VQBT,BT,27.5622,90.7471,184.70206186407108
VQPR,BT,27.4032,89.424599,128.07841521815897
VQ10,BT,27.25627,91.514633,187.63817860513183
VQGP,BT,26.88456,90.46412,175.975757883492
FZEM,CD,-4.683000087738037,18.21699905395508,155.69970933820994
CD-0035,CD,-6.570868,22.647285,124.99664523979747
FZUR,CD,-6.933,22.0,189.45131648794404
FZQJ,CD,-10.756564,27.215524,187.56829460954515
CD-0010,CD,1.348012,29.080458,137.54520545761744
FZKJ,CD,2.818058,24.793997,170.14174132204585
FZSD,CD,-9.715488,22.929325,175.06981091738294
FZQV,CD,-8.645000457763672,27.34499931335449,144.74559722989392
FZBE,CD,-3.5999999046325684,17.783000946044922,158.48116694361568
FZDR,CD,-1.24741,22.00784,131.26375037735954
LSZH,CH,47.458056,8.548056,189.2116686976644
CH-0019,CH,46.84945,9.50284,140.96472920511167
LSZP,CH,47.089199,7.29,149.71050908607802
LSMA,CH,46.943901,8.28417,119.60306994855588
CH-0002,CH,46.12338,7.23425,146.99223107508453
LSPF,CH,47.690203,8.526178,195.60318961758404
LSZD,CH,46.157799,8.78194,182.05979633311705
LSGK,CH,46.486525,7.248359,101.90221870306299
LSPN,CH,47.2267,8.07806,144.25613597604794
LSGN,CH,46.957371,6.864574,195.08095130337432
SCFU,CL,-40.06639862060547,-72.53780364990234,173.55591415312895
SCIA,CL,-42.59972381591797,-73.21221923828125,117.14130761820172
SCNM,CL,-37.776112,-73.383614,145.2718492646454
SCBB,CL,-37.587222,-72.503611,144.98583941489534
SCLT,CL,-34.112222,-71.938056,199.85237461812915
SCPW,CL,-34.40888977050781,-71.16889190673828,153.66631769862605
SCCA,CL,-35.97138977050781,-72.2249984741211,152.25348165272177
SCOM,CL,-32.997093,-71.17169,127.08274086829195
SCDH,CL,-42.488887786865234,-72.35055541992188,145.6113327682422
SCYU,CL,-40.940556,-73.011667,105.95764454121465
CN-0396,CN,27.2235,111.6741,172.87848903149495
ZWKC,CN,41.677856,82.872917,145.98769109579965
CN-0207,CN,45.406874,126.320977,199.11596133746673
CN-0157,CN,48.38745,124.43127,179.2579174865686
CN-0093,CN,36.769139,116.639787,163.95782685044446
LFQ,CN,36.041083,111.491683,184.181269872653
ZUJZ,CN,32.853333,103.682222,186.98951032913192
CN-0362,CN,38.588095,106.539788,195.05110798161536
ZUMY,CN,31.428101,104.740997,177.7125215320185
CN-0237,CN,37.661333,75.288877,127.56931259711789
SK-029,CO,6.284479,-71.097732,155.64646675992967
SK-240,CO,3.266667,-75.168056,189.16733016762277
SKPE,CO,4.81267,-75.7395,135.07151878336708
SK-424,CO,4.093333,-74.910278,133.78567801462697
SK-203,CO,8.91,-75.799167,158.38922811259988
SK-352,CO,4.078611,-73.079444,129.66226678543327
SK-205,CO,9.058381,-75.782021,192.93288266475827
SK-241,CO,3.066667,-75.1875,173.63288146407467
SK-400,CO,4.185556,-74.895833,138.1935974574971
