AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
LAKV,AL,40.77190017700195,19.901899337768555,121.09220074288046
LATI,AL,41.4147,19.7206,153.53785474871233
AL-LA10,AL,40.085383,20.15389,172.59392624867553
AL-0010,AL,40.6114,20.7852,147.26794146155729
LAKO,AL,40.651741,20.741715,184.17939748642942
LAKU,AL,42.035802,20.415955,182.27043838891205
LAGJ,AL,41.895199,19.5987,105.20941919327633
LASK,AL,42.089361,19.509111,158.07268571575338
LAVL,AL,40.476101,19.474199,120.81191067446592
AL-0003,AL,40.601737,19.432712,136.08758150065893
LASR,AL,39.876113,20.037663,170.68143305070953
EBUB,BE,50.811847,4.260989,174.85782983335108
EBZR,BE,51.269092,4.762428,148.37530779850587
EBDL,BE,51.017463,5.69981,132.320607652126
BE-0009,BE,51.048358,3.700268,147.09826471837397
EBNO,BE,50.854401,3.98528,113.18366857430307
EBMO,BE,50.851285,3.147669,192.96159752886902
EBLV,BE,51.007703,3.045058,120.19913019559584
EBKT,BE,50.818878,3.209551,142.79787749645806
EBFN,BE,51.090302,2.65278,130.4258627482998
EBBE,BE,50.758598,4.76833,161.40577805878513
BE-0037,BE,50.53108,3.60476,176.07747320501693
BE-0001,BE,50.176388,4.352222,172.0046811454227
EBAM,BE,50.740101,3.4849,181.81317283071104
EBBZ,BE,50.542335,4.382472,123.63305234363739
EBGL,BE,50.73973,5.5421,123.80653838213125
EBBX,BE,49.891483,5.227405,101.24518402995712
EBSH,BE,50.0359,5.40425,150.97991962457428
EBBO,BE,49.866402,5.06806,151.2410855587857
EBLN,BE,50.579514,4.79153,174.31683635546284
EBFD,BE,50.550835,4.996389,116.38198810533977
CZ-0057,CZ,49.12821,14.17325,126.90719616936713
LKCM,CZ,49.236698,16.555,126.95910926984878
LKBA,CZ,48.790439,16.892531,109.59584212539819
CZ-0073,CZ,49.435539,16.593046,178.03952423110786
CZ-0185,CZ,50.59624,15.48122,174.88522379062596
LKVP,CZ,50.4678,16.205601,165.54726579616343
CZ-0054,CZ,50.641667,14.541389,150.86288090888382
LKHD,CZ,50.6572,15.0778,188.118779034792
CZ-0158,CZ,49.7220654,18.3749167,190.22572675016266
CZ-0153,CZ,49.6527778,18.3458333,180.75522392991988
LKSU,CZ,49.960602,17.017799,137.2564980060992
