AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
LTAF,TR,36.982201,35.280399,183.6836304514223
LTCP,TR,37.7314,38.468899,146.615740808185
LTAH,TR,38.726398,30.601101,141.08317668969053
LTCO,TR,39.655642,43.025742,169.2373040154047
LTAP,TR,40.829399,35.521999,173.14868038656783
LTAB,TR,39.9350013733,32.7407989502,180.59735978476579
LTAI,TR,36.898701,30.800501,126.23674156145692
TR-0035,TR,38.54180145263672,42.332401275634766,143.05047622684646
TR-0018,TR,40.74797058105469,31.650066375732425,198.87287433411765
LTBR,TR,40.2551994324,29.5625991821,158.4297661236226
TR-0009,TR,37.828125,29.637863159179688,145.4913040595361
TR-0011,TR,38.01278305053711,39.95493698120117,118.54801378156571
TR-0028,TR,40.787068,26.606655,187.71255651564024
LTCA,TR,38.597974,39.28348,149.7650655147806
LTCD,TR,39.7102012634,39.5270004272,199.74935037872422
LTAV,TR,39.45149993896485,31.36529922485352,199.40364976105448
TR-0038,TR,37.5439478243,44.3380093575,140.74915677345527
LTDA,TR,36.362778,36.282223,151.2779143636291
LTBJ,TR,38.2924,27.157,143.24238717118172
LTCF,TR,40.562198638916016,43.1150016784668,176.78219905179657
LTAL,TR,41.314201,33.795799,148.6549057110289
TR-0030,TR,41.634998,27.492399,196.33518452605918
LTBQ,TR,40.735001,30.0833,184.06344410715195
TR-0013,TR,37.859693,32.456789,106.79064959424002
LTBZ,TR,39.113079,30.128111,130.07147251596646
LTCN,TR,37.5388259888,36.9535217285,154.26898294631567
LTCR,TR,37.2233009338,40.6316986084,127.30146699199267
LTBS,TR,36.7131004333,28.7924995422,191.00852711037504
TR-0215,TR,38.66602,34.81896,133.16773109620235
TR-0036,TR,41.141201,37.209202,159.8881635552338
LFTO,TR,41.179625,40.850796,172.6719911917129
LTAQ,TR,41.278645,36.30518,140.82459888312744
LTCL,TR,37.97890090942383,41.84040069580078,127.70773274206948
LTAW,TR,40.307430267333984,36.367408752441406,125.57633098840147
LTBO,TR,38.681499,29.471701,104.74329690028453
LTAX,TR,41.25139999389648,31.41080093383789,118.75909075425858
LTCJ,TR,37.9290008545,41.1166000366,154.14513896928355
LTCV,TR,37.3647,42.0582,140.18987889642858
LTCT,TR,39.976627,43.876648,156.07662066095222
TR-0120,TR,36.637415,37.474492,151.06011713730675
