AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
LTAF,TR,36.982201,35.280399,175.3217020665616
LTAH,TR,38.726398,30.601101,160.80746799013713
LTCO,TR,39.655642,43.025742,147.38243636716123
LTAP,TR,40.829399,35.521999,114.6840503813707
LTAB,TR,39.9350013733,32.7407989502,170.8661913058806
LTAI,TR,36.898701,30.800501,147.73719727850713
LTBG,TR,40.318001,27.977699,115.31924443698983
TR-0017,TR,38.8592605591,40.5959625244,193.23311696518988
TR-0035,TR,38.54180145263672,42.332401275634766,187.87029107156118
TR-0018,TR,40.74797058105469,31.650066375732425,129.9661555426036
LT86,TR,40.204498,25.883302,186.38300629025633
TR-0011,TR,38.01278305053711,39.95493698120117,158.82438206223162
TR-0028,TR,40.787068,26.606655,114.17070363094876
LTCE,TR,39.956501,41.1702,130.41928175919813
LTAJ,TR,36.947201,37.478699,104.88207322622131
TR-0038,TR,37.5439478243,44.3380093575,124.25169348217713
LTFC,TR,37.8554,30.368401,159.74539024083745
TR-0044,TR,36.890908,35.070522,112.47820793105892
LTCF,TR,40.562198638916016,43.1150016784668,136.23379695628137
LTAL,TR,41.314201,33.795799,191.01388387219987
TR-0030,TR,41.634998,27.492399,143.2066845184148
LTBQ,TR,40.735001,30.0833,102.23404056583183
TR-0013,TR,37.859693,32.456789,146.5846224106352
LTBZ,TR,39.113079,30.128111,177.5048675360095
LTCR,TR,37.2233009338,40.6316986084,172.84779953238126
TR-0037,TR,38.7861877312,41.4696979523,161.9333891527998
TR-0029,TR,37.84506988525391,34.47179412841797,182.23562763890078
TR-0036,TR,41.141201,37.209202,117.25211407564584
LFTO,TR,41.179625,40.850796,146.68152282019017
LTAQ,TR,41.278645,36.30518,143.6600462812541
LTCL,TR,37.97890090942383,41.84040069580078,174.86467889381268
TR-0002,TR,39.3316650390625,38.0918197631836,188.4201577729683
LTBU,TR,41.13819885253906,27.91909980773925,190.03736215852228
LTAW,TR,40.307430267333984,36.367408752441406,108.22007802612195
LTBO,TR,38.681499,29.471701,174.16016674219875
LTAX,TR,41.25139999389648,31.41080093383789,152.0733455821797
TR-0014,TR,38.314704,33.8055,114.66540539380344
TR-0065,TR,39.86236,33.483787,174.9974540006815
LTCV,TR,37.3647,42.0582,110.12194752259471
TR-0120,TR,36.637415,37.474492,142.98845287327075
