AirportCode,AirfieldName,Latitude,Longitude,ParkingCost
LTAF,TR,36.982201,35.280399,130.44706161217744
LTCP,TR,37.7314,38.468899,196.10773395816756
LTAH,TR,38.726398,30.601101,182.87260611566603
LTCO,TR,39.655642,43.025742,180.33962251021228
LTAI,TR,36.898701,30.800501,110.01836925493419
LTBG,TR,40.318001,27.977699,129.0250931417966
TR-0017,TR,38.8592605591,40.5959625244,195.14949955155123
TR-0035,TR,38.54180145263672,42.332401275634766,185.24996085009838
LTBR,TR,40.2551994324,29.5625991821,126.55626371126573
TR-0009,TR,37.828125,29.637863159179688,130.92584476635014
TR-0011,TR,38.01278305053711,39.95493698120117,100.03284321777859
TR-0028,TR,40.787068,26.606655,171.08049941189194
LTCA,TR,38.597974,39.28348,157.73808043332804
LTCE,TR,39.956501,41.1702,117.74732428960662
LTAV,TR,39.45149993896485,31.36529922485352,120.60216059191833
TR-0038,TR,37.5439478243,44.3380093575,128.97514683860507
LTDA,TR,36.362778,36.282223,139.98701657855622
TR-0044,TR,36.890908,35.070522,169.24954619717676
LTCF,TR,40.562198638916016,43.1150016784668,102.65775869872704
LTAL,TR,41.314201,33.795799,153.49824671221185
LTAM,TR,38.40629959106445,35.32780075073242,192.9352886443975
TR-0030,TR,41.634998,27.492399,154.68596981888277
TR-0013,TR,37.859693,32.456789,187.61982175727158
LTBZ,TR,39.113079,30.128111,187.7625344524861
LTBC,TR,38.369998931884766,28.557100296020508,150.71435933882262
LTCR,TR,37.2233009338,40.6316986084,188.26278626844825
LTBS,TR,36.7131004333,28.7924995422,126.85656134502612
TR-0037,TR,38.7861877312,41.4696979523,184.34205120052027
TR-0029,TR,37.84506988525391,34.47179412841797,157.0822895567428
TR-0036,TR,41.141201,37.209202,142.77674409194032
LFTO,TR,41.179625,40.850796,185.5134502045001
LTCM,TR,42.018313,35.071774,190.67061010321703
TR-0002,TR,39.3316650390625,38.0918197631836,124.7393349708051
LTBU,TR,41.13819885253906,27.91909980773925,189.2176831101317
LTAW,TR,40.307430267333984,36.367408752441406,186.31896986345612
LTCS,TR,37.445663,38.895592,120.86277352757693
TR-0065,TR,39.86236,33.483787,120.87430545076106
LTCV,TR,37.3647,42.0582,162.93480331470843
LTCT,TR,39.976627,43.876648,122.7949194099643
LTBP,TR,40.68439865112305,29.37569999694824,185.16360551565572
